DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB00182,Amphetamine,small molecule,approved|illicit|investigational,DRD2,binder
DB00182,Amphetamine,small molecule,approved|illicit|investigational,MAOB,inhibitor
DB00182,Amphetamine,small molecule,approved|illicit|investigational,SLC6A4,binder
DB00183,Pentagastrin,small molecule,approved,CCKBR,agonist
DB00184,Nicotine,small molecule,approved,CHRNA4,agonist
DB00184,Nicotine,small molecule,approved,CHRNA7,agonist
DB00184,Nicotine,small molecule,approved,CHRNB2,agonist
DB00184,Nicotine,small molecule,approved,CHRNA2,agonist
DB00184,Nicotine,small molecule,approved,CHRNA3,agonist
DB00184,Nicotine,small molecule,approved,CHRNA5,agonist
DB00184,Nicotine,small molecule,approved,CHRNA6,agonist
DB00184,Nicotine,small molecule,approved,CHRNA9,agonist
DB00184,Nicotine,small molecule,approved,CHRNA10,agonist
DB00184,Nicotine,small molecule,approved,CHRNB3,agonist
DB00184,Nicotine,small molecule,approved,CHRNB4,agonist
DB00184,Nicotine,small molecule,approved,CYP19A1,inhibitor
DB00184,Nicotine,small molecule,approved,CHAT,inhibitor
DB00185,Cevimeline,small molecule,approved,CHRM3,agonist
DB00185,Cevimeline,small molecule,approved,CHRM1,agonist
DB00186,Lorazepam,small molecule,approved,GABRA1,positive allosteric modulator
DB00186,Lorazepam,small molecule,approved,GABRA1,ligand
DB00187,Esmolol,small molecule,approved|withdrawn,ADRB1,antagonist
DB00188,Bortezomib,small molecule,approved|investigational,PSMB5,inhibitor
DB00188,Bortezomib,small molecule,approved|investigational,PSMB1,inhibitor
DB00189,Ethchlorvynol,small molecule,approved|illicit|withdrawn,GABRA1,positive allosteric modulator
DB00190,Carbidopa,small molecule,approved,DDC,inhibitor
DB00191,Phentermine,small molecule,approved|illicit,SLC6A2,inhibitor
DB00191,Phentermine,small molecule,approved|illicit,SLC6A4,inhibitor
DB00191,Phentermine,small molecule,approved|illicit,SLC6A3,inhibitor
DB00191,Phentermine,small molecule,approved|illicit,MAOA,antagonist
DB00191,Phentermine,small molecule,approved|illicit,MAOB,antagonist
DB00191,Phentermine,small molecule,approved|illicit,NPY,inhibitor
DB00192,Indecainide,small molecule,approved,SCN5A,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,OPRM1,agonist
DB00193,Tramadol,small molecule,approved|investigational,SLC6A2,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,SLC6A4,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,SCN2A,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,GRIN1,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,ADORA1,agonist
DB00193,Tramadol,small molecule,approved|investigational,ADRA2A,inducer
DB00193,Tramadol,small molecule,approved|investigational,HTR2C,antagonist
DB00193,Tramadol,small molecule,approved|investigational,OPRK1,agonist
DB00193,Tramadol,small molecule,approved|investigational,OPRD1,agonist
DB00193,Tramadol,small molecule,approved|investigational,CHRNA7,antagonist
DB00193,Tramadol,small molecule,approved|investigational,CHRM3,antagonist
DB00193,Tramadol,small molecule,approved|investigational,CHRM1,antagonist
DB00193,Tramadol,small molecule,approved|investigational,TACR1,inhibitor
DB00193,Tramadol,small molecule,approved|investigational,TRPV1,agonist
DB00194,Vidarabine,small molecule,approved|investigational,TK,inducer
DB00194,Vidarabine,small molecule,approved|investigational,TK,inducer
DB00195,Betaxolol,small molecule,approved|investigational,ADRB1,antagonist
DB00195,Betaxolol,small molecule,approved|investigational,ADRB2,antagonist
DB00196,Fluconazole,small molecule,approved|investigational,ERG11,inhibitor
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,PPARG,agonist
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,PPARG,regulator
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,ESRRG,inverse agonist
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,ESRRA,inverse agonist
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,PPARD,
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,PPARA,
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,GSTP1,
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,ACSL4,inhibitor
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,SERPINE1,antagonist
DB00197,Troglitazone,small molecule,approved|investigational|withdrawn,SLC29A1,inhibitor
DB00198,Oseltamivir,small molecule,approved,,inhibitor
DB00198,Oseltamivir,small molecule,approved,NEU1,inhibitor
DB00198,Oseltamivir,small molecule,approved,NEU2,inhibitor
DB00199,Erythromycin,small molecule,approved|investigational|vet_approved,MLNR,agonist
DB00199,Erythromycin,small molecule,approved|investigational|vet_approved,KCNH2,inhibitor
DB00200,Hydroxocobalamin,small molecule,approved,MTR,cofactor
DB00200,Hydroxocobalamin,small molecule,approved,MUT,cofactor
DB00200,Hydroxocobalamin,small molecule,approved,MMAA,other/unknown
DB00200,Hydroxocobalamin,small molecule,approved,TCN1,other
DB00200,Hydroxocobalamin,small molecule,approved,AMN,other
DB00200,Hydroxocobalamin,small molecule,approved,CUBN,other
DB00200,Hydroxocobalamin,small molecule,approved,MMACHC,other/unknown
DB00201,Caffeine,small molecule,approved,ADORA1,antagonist
DB00201,Caffeine,small molecule,approved,ADORA2A,antagonist
DB00201,Caffeine,small molecule,approved,ADORA2B,antagonist
DB00201,Caffeine,small molecule,approved,ADORA3,antagonist
DB00201,Caffeine,small molecule,approved,PDE1B,inhibitor
DB00201,Caffeine,small molecule,approved,PDE4B,inhibitor
DB00201,Caffeine,small molecule,approved,RYR1,
DB00201,Caffeine,small molecule,approved,PDE1A,inhibitor
DB00201,Caffeine,small molecule,approved,PRKDC,inhibitor
DB00201,Caffeine,small molecule,approved,PIK3CD,inhibitor
DB00201,Caffeine,small molecule,approved,PIK3CA,inhibitor
DB00201,Caffeine,small molecule,approved,PIK3CB,inhibitor
DB00201,Caffeine,small molecule,approved,ITPR1,inhibitor
DB00201,Caffeine,small molecule,approved,ATM,inhibitor
DB00202,Succinylcholine,small molecule,approved,CHRNA10,agonist
DB00202,Succinylcholine,small molecule,approved,CHRM2,agonist
DB00202,Succinylcholine,small molecule,approved,CHRM3,agonist
DB00203,Sildenafil,small molecule,approved|investigational,PDE5A,inhibitor
DB00203,Sildenafil,small molecule,approved|investigational,PDE6G,inhibitor
DB00203,Sildenafil,small molecule,approved|investigational,PDE6H,inhibitor
DB00203,Sildenafil,small molecule,approved|investigational,ODC1,downregulator
DB00203,Sildenafil,small molecule,approved|investigational,CD274,downregulator
DB00204,Dofetilide,small molecule,approved|investigational,KCNH2,inhibitor
DB00204,Dofetilide,small molecule,approved|investigational,KCNK2,inhibitor
DB00204,Dofetilide,small molecule,approved|investigational,KCNJ12,inhibitor
DB00205,Pyrimethamine,small molecule,approved|investigational|vet_approved,DHFR,inhibitor
DB00205,Pyrimethamine,small molecule,approved|investigational|vet_approved,HEXB,
DB00206,Reserpine,small molecule,approved|investigational|withdrawn,SLC18A2,inhibitor
DB00206,Reserpine,small molecule,approved|investigational|withdrawn,SLC18A1,inhibitor
DB00206,Reserpine,small molecule,approved|investigational|withdrawn,BIRC5,
DB00207,Azithromycin,small molecule,approved,PADI4,inhibitor
DB00208,Ticlopidine,small molecule,approved,P2RY12,antagonist
DB00209,Trospium,small molecule,approved,CHRM3,
DB00209,Trospium,small molecule,approved,CHRM1,antagonist
DB00210,Adapalene,small molecule,approved,RARB,agonist
DB00210,Adapalene,small molecule,approved,RARG,agonist
DB00210,Adapalene,small molecule,approved,RXRB,agonist
DB00210,Adapalene,small molecule,approved,RXRG,agonist
DB00210,Adapalene,small molecule,approved,RXRA,agonist
DB00210,Adapalene,small molecule,approved,JUN,antagonist
DB00210,Adapalene,small molecule,approved,TLR2,antagonist
DB00210,Adapalene,small molecule,approved,RARA,
DB00210,Adapalene,small molecule,approved,GOT1,inhibitor
DB00211,Midodrine,small molecule,approved,ADRA1A,agonist
DB00211,Midodrine,small molecule,approved,ADRA1B,agonist
DB00211,Midodrine,small molecule,approved,ADRA1D,agonist
DB00213,Pantoprazole,small molecule,approved,ATP4A,inhibitor
DB00213,Pantoprazole,small molecule,approved,DDAH1,inhibitor
DB00214,Torasemide,small molecule,approved,SLC12A2,inhibitor
DB00214,Torasemide,small molecule,approved,SLC12A1,inhibitor
DB00215,Citalopram,small molecule,approved,SLC6A4,inhibitor
DB00215,Citalopram,small molecule,approved,HRH1,binder
DB00216,Eletriptan,small molecule,approved|investigational,HTR1D,agonist
DB00216,Eletriptan,small molecule,approved|investigational,HTR1B,agonist
DB00216,Eletriptan,small molecule,approved|investigational,HTR1F,agonist
DB00216,Eletriptan,small molecule,approved|investigational,HTR1A,agonist
DB00217,Bethanidine,small molecule,approved,KCNJ1,inhibitor
DB00217,Bethanidine,small molecule,approved,ADRA2A,agonist
DB00217,Bethanidine,small molecule,approved,ADRB1,antagonist
DB00218,Moxifloxacin,small molecule,approved|investigational,gyrA,inhibitor
DB00218,Moxifloxacin,small molecule,approved|investigational,parC,inhibitor
DB00218,Moxifloxacin,small molecule,approved|investigational,TOP2A,inhibitor
DB00218,Moxifloxacin,small molecule,approved|investigational,PON1,inhibitor
DB00219,Oxyphenonium,small molecule,approved,CHRM1,antagonist
DB00220,Nelfinavir,small molecule,approved,HIV-1 protease,inhibitor
DB00221,Isoetharine,small molecule,approved,ADRB1,agonist
DB00221,Isoetharine,small molecule,approved,ADRB2,agonist
DB00222,Glimepiride,small molecule,approved,KCNJ11,inhibitor
DB00222,Glimepiride,small molecule,approved,KCNJ1,inhibitor
DB00222,Glimepiride,small molecule,approved,ABCC8,inducer
DB00223,Diflorasone,small molecule,approved,NR3C1,agonist
DB00224,Indinavir,small molecule,approved,pol,inhibitor
DB00226,Guanadrel,small molecule,approved,SLC6A2,partial agonist
DB00227,Lovastatin,small molecule,approved|investigational,HMGCR,inhibitor
DB00227,Lovastatin,small molecule,approved|investigational,ITGAL,inhibitor
DB00227,Lovastatin,small molecule,approved|investigational,HDAC2,inhibitor
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,GABRA1,potentiator
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,CACNG1,inhibitor
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,CACNG1,activator
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,GLRA1,potentiator
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,KCNA1,inhibitor
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,KCNA1,activator
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,ATP2C1,inhibitor
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,GRIN1,antagonist
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,ATP2A1,inhibitor
DB00228,Enflurane,small molecule,approved|investigational|vet_approved,ATP2A1,stimulator
DB00229,Cefotiam,small molecule,approved|investigational,pbpA,inducer
DB00230,Pregabalin,small molecule,approved|investigational,CACNA2D1,
DB00231,Temazepam,small molecule,approved|investigational,GABRA1,positive allosteric modulator
DB00231,Temazepam,small molecule,approved|investigational,GABRA1,ligand
DB00233,Aminosalicylic acid,small molecule,approved,PTGS2,inhibitor
DB00233,Aminosalicylic acid,small molecule,approved,CHUK,inhibitor
DB00233,Aminosalicylic acid,small molecule,approved,ALOX5,inhibitor
DB00233,Aminosalicylic acid,small molecule,approved,PLA2G2E,unknown
DB00234,Reboxetine,small molecule,approved|experimental,SLC6A2,inhibitor
DB00235,Milrinone,small molecule,approved,PDE3A,inhibitor
DB00237,Butabarbital,small molecule,approved|illicit,GABRA1,positive allosteric modulator
DB00237,Butabarbital,small molecule,approved|illicit,CHRNA10,inhibitor
DB00237,Butabarbital,small molecule,approved|illicit,GRIA1,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIA2,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIA3,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIA4,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIK1,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIK2,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIK3,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIK4,antagonist
DB00237,Butabarbital,small molecule,approved|illicit,GRIK5,antagonist
DB00238,Nevirapine,small molecule,approved,pol,inhibitor
DB00239,Oxiconazole,small molecule,approved,ERG11,inhibitor
DB00239,Oxiconazole,small molecule,approved,ERG7,inhibitor
DB00239,Oxiconazole,small molecule,approved,NR1I2,partial agonist
DB00240,Alclometasone,small molecule,approved,NR3C1,agonist
DB00241,Butalbital,small molecule,approved|illicit,GABRA2,potentiator
DB00241,Butalbital,small molecule,approved|illicit,GABRA3,potentiator
DB00241,Butalbital,small molecule,approved|illicit,GABRA4,potentiator
DB00241,Butalbital,small molecule,approved|illicit,GABRA5,potentiator
DB00241,Butalbital,small molecule,approved|illicit,GABRA6,potentiator
DB00241,Butalbital,small molecule,approved|illicit,GABRA1,positive allosteric modulator
DB00241,Butalbital,small molecule,approved|illicit,GABRA1,potentiator
DB00241,Butalbital,small molecule,approved|illicit,CHRNA4,antagonist
DB00241,Butalbital,small molecule,approved|illicit,CHRNA7,antagonist
DB00241,Butalbital,small molecule,approved|illicit,GRIA2,antagonist
DB00241,Butalbital,small molecule,approved|illicit,GRIK2,antagonist
DB00242,Cladribine,small molecule,approved|investigational,RRM1,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,RRM2,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,RRM2B,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,POLA1,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,POLE,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,POLE2,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,POLE3,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,POLE4,inhibitor
DB00242,Cladribine,small molecule,approved|investigational,PNP,inducer
DB00243,Ranolazine,small molecule,approved|investigational,SCN1A,inhibitor
DB00243,Ranolazine,small molecule,approved|investigational,KCNJ12,inhibitor
DB00243,Ranolazine,small molecule,approved|investigational,CACNA1C,inhibitor
DB00243,Ranolazine,small molecule,approved|investigational,ADRA1A,antagonist
DB00243,Ranolazine,small molecule,approved|investigational,ADRB1,antagonist
DB00244,Mesalazine,small molecule,approved,PTGS2,inhibitor
DB00244,Mesalazine,small molecule,approved,PTGS1,inhibitor
DB00244,Mesalazine,small molecule,approved,ALOX5,inhibitor
DB00244,Mesalazine,small molecule,approved,PPARG,agonist
DB00244,Mesalazine,small molecule,approved,CHUK,inhibitor
DB00244,Mesalazine,small molecule,approved,IKBKB,inhibitor
DB00244,Mesalazine,small molecule,approved,NOS2,inhibitor
DB00245,Benzatropine,small molecule,approved,CHRM1,antagonist
DB00245,Benzatropine,small molecule,approved,SLC6A3,inhibitor
DB00245,Benzatropine,small molecule,approved,HRH1,antagonist
DB00245,Benzatropine,small molecule,approved,SLC6A4,inhibitor
DB00245,Benzatropine,small molecule,approved,SLC6A2,inhibitor
DB00246,Ziprasidone,small molecule,approved,DRD2,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR2A,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR1A,agonist
DB00246,Ziprasidone,small molecule,approved,HTR1D,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR2C,antagonist
DB00246,Ziprasidone,small molecule,approved,DRD1,antagonist
DB00246,Ziprasidone,small molecule,approved,DRD5,antagonist
DB00246,Ziprasidone,small molecule,approved,DRD3,antagonist
DB00246,Ziprasidone,small molecule,approved,DRD4,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR1B,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR1E,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR6,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR7,antagonist
DB00246,Ziprasidone,small molecule,approved,HRH1,antagonist
DB00246,Ziprasidone,small molecule,approved,ADRA1A,antagonist
DB00246,Ziprasidone,small molecule,approved,ADRA1B,antagonist
DB00246,Ziprasidone,small molecule,approved,ADRA2A,antagonist
DB00246,Ziprasidone,small molecule,approved,ADRA2B,antagonist
DB00246,Ziprasidone,small molecule,approved,ADRA2C,antagonist
DB00246,Ziprasidone,small molecule,approved,CHRM1,antagonist
DB00246,Ziprasidone,small molecule,approved,CHRM2,antagonist
DB00246,Ziprasidone,small molecule,approved,CHRM3,antagonist
DB00246,Ziprasidone,small molecule,approved,CHRM4,antagonist
DB00246,Ziprasidone,small molecule,approved,CHRM5,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR3A,antagonist
DB00246,Ziprasidone,small molecule,approved,HTR5A,antagonist
DB00247,Methysergide,small molecule,approved,HTR2B,antagonist
DB00247,Methysergide,small molecule,approved,HTR2C,antagonist
DB00247,Methysergide,small molecule,approved,HTR2A,antagonist
DB00247,Methysergide,small molecule,approved,HTR1A,agonist
DB00247,Methysergide,small molecule,approved,HTR7,antagonist
DB00247,Methysergide,small molecule,approved,HTR1B,binder
DB00247,Methysergide,small molecule,approved,HTR1F,binder
DB00247,Methysergide,small molecule,approved,HTR1E,binder
DB00248,Cabergoline,small molecule,approved,DRD2,agonist
DB00248,Cabergoline,small molecule,approved,HTR2B,agonist
DB00248,Cabergoline,small molecule,approved,DRD3,agonist
DB00248,Cabergoline,small molecule,approved,HTR2A,agonist
DB00248,Cabergoline,small molecule,approved,ADRA2B,antagonist
DB00248,Cabergoline,small molecule,approved,HTR1D,agonist
DB00248,Cabergoline,small molecule,approved,DRD4,agonist
DB00248,Cabergoline,small molecule,approved,ADRA2A,antagonist
DB00248,Cabergoline,small molecule,approved,HTR1A,agonist
DB00248,Cabergoline,small molecule,approved,ADRA2C,antagonist
DB00248,Cabergoline,small molecule,approved,DRD5,agonist
DB00248,Cabergoline,small molecule,approved,DRD1,agonist
DB00248,Cabergoline,small molecule,approved,HTR1B,agonist
DB00248,Cabergoline,small molecule,approved,HTR2C,agonist
DB00248,Cabergoline,small molecule,approved,HTR7,antagonist
DB00248,Cabergoline,small molecule,approved,ADRA1A,binder
DB00248,Cabergoline,small molecule,approved,ADRA1B,binder
DB00248,Cabergoline,small molecule,approved,ADRA1D,binder
DB00248,Cabergoline,small molecule,approved,ADRB1,binder
DB00248,Cabergoline,small molecule,approved,ADRB2,binder
DB00248,Cabergoline,small molecule,approved,DRD1,agonist
DB00249,Idoxuridine,small molecule,approved|investigational,TK,unknown
DB00250,Dapsone,small molecule,approved|investigational,folP2,inhibitor
DB00250,Dapsone,small molecule,approved|investigational,folP1,inhibitor
DB00251,Terconazole,small molecule,approved,ERG11,antagonist
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN5A,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN1A,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,KCNH2,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,CACNA1C,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN2A,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN8A,inhibitor
DB00252,Phenytoin,small molecule,approved|vet_approved,NR1I2,
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN1B,
DB00252,Phenytoin,small molecule,approved|vet_approved,SCN3A,
DB00252,Phenytoin,small molecule,approved|vet_approved,GABRA1,
DB00253,Medrysone,small molecule,approved,NR3C1,agonist
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,ESR2,agonist
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,ESR1,agonist
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,ESRRG,agonist
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,ESRRA,
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,ESRRB,
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,NCOA2,
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,NR1I2,
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,AR,antagonist
DB00255,Diethylstilbestrol,small molecule,approved|investigational|withdrawn,SHBG,
DB00256,Lymecycline,small molecule,approved|investigational,rpsD,inhibitor
DB00257,Clotrimazole,small molecule,approved|vet_approved,ERG11,antagonist
DB00257,Clotrimazole,small molecule,approved|vet_approved,ERG11,inhibitor
DB00257,Clotrimazole,small molecule,approved|vet_approved,KCNN4,inhibitor
DB00257,Clotrimazole,small molecule,approved|vet_approved,NR1I2,activator
DB00257,Clotrimazole,small molecule,approved|vet_approved,HCAR2,partial agonist
DB00259,Sulfanilamide,small molecule,approved,folP,inhibitor
DB00260,Cycloserine,small molecule,approved,ddlA,inhibitor
DB00260,Cycloserine,small molecule,approved,alr,inhibitor
DB00261,Anagrelide,small molecule,approved,PDE3A,inhibitor
DB00262,Carmustine,small molecule,approved|investigational,GSR,inhibitor
DB00263,Sulfisoxazole,small molecule,approved|vet_approved,folP,inhibitor
DB00264,Metoprolol,small molecule,approved|investigational,ADRB1,antagonist
DB00264,Metoprolol,small molecule,approved|investigational,ADRB2,antagonist
DB00264,Metoprolol,small molecule,approved|investigational,ADRB1,inhibitor
DB00266,Dicoumarol,small molecule,approved,VKORC1,inhibitor
DB00266,Dicoumarol,small molecule,approved,NQO1,inhibitor
DB00266,Dicoumarol,small molecule,approved,CRYZ,inhibitor
DB00267,Cefmenoxime,small molecule,approved,ftsI,inhibitor
DB00267,Cefmenoxime,small molecule,approved,pbpA,inhibitor
DB00268,Ropinirole,small molecule,approved|investigational,DRD3,agonist
DB00268,Ropinirole,small molecule,approved|investigational,DRD2,agonist
DB00268,Ropinirole,small molecule,approved|investigational,DRD4,agonist
DB00268,Ropinirole,small molecule,approved|investigational,ADRA1A,antagonist
DB00270,Isradipine,small molecule,approved|investigational,CACNA1C,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNA2D1,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNB2,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNA1H,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNA2D2,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNA1D,inhibitor
DB00270,Isradipine,small molecule,approved|investigational,CACNA1S,inhibitor
DB00272,Betazole,small molecule,approved,HRH2,agonist
DB00273,Topiramate,small molecule,approved,GABRA1,agonist
DB00273,Topiramate,small molecule,approved,SCN1A,inhibitor
DB00273,Topiramate,small molecule,approved,GRIK1,antagonist
DB00273,Topiramate,small molecule,approved,CA2,inhibitor
DB00273,Topiramate,small molecule,approved,CA4,inhibitor
DB00273,Topiramate,small molecule,approved,CACNA1C,antagonist
DB00273,Topiramate,small molecule,approved,CA1,inhibitor
DB00273,Topiramate,small molecule,approved,CA3,inhibitor
DB00273,Topiramate,small molecule,approved,CACNA1E,antagonist
DB00274,Cefmetazole,small molecule,approved|investigational,mecA,inhibitor
DB00274,Cefmetazole,small molecule,approved|investigational,mrcA,inhibitor
DB00274,Cefmetazole,small molecule,approved|investigational,mrcB,inhibitor
DB00274,Cefmetazole,small molecule,approved|investigational,ftsI,inhibitor
DB00274,Cefmetazole,small molecule,approved|investigational,dacA,inhibitor
DB00274,Cefmetazole,small molecule,approved|investigational,dacC,inhibitor
DB00275,Olmesartan,small molecule,approved|investigational,AGTR1,antagonist
DB00276,Amsacrine,small molecule,approved|investigational,TOP2A,inhibitor
DB00276,Amsacrine,small molecule,approved|investigational,KCNH2,inhibitor
DB00276,Amsacrine,small molecule,approved|investigational,ORM1,
DB00276,Amsacrine,small molecule,approved|investigational,ALB,
DB00277,Theophylline,small molecule,approved,ADORA1,antagonist
DB00277,Theophylline,small molecule,approved,ADORA2A,antagonist
DB00277,Theophylline,small molecule,approved,ADORA2B,antagonist
DB00277,Theophylline,small molecule,approved,PDE4B,inhibitor
DB00277,Theophylline,small molecule,approved,PDE5A,inhibitor
DB00277,Theophylline,small molecule,approved,PDE4A,inhibitor
DB00277,Theophylline,small molecule,approved,PDE3A,inhibitor
DB00277,Theophylline,small molecule,approved,HDAC2,activator
DB00277,Theophylline,small molecule,approved,CPNE1,
DB00277,Theophylline,small molecule,approved,HM13,
DB00277,Theophylline,small molecule,approved,NOMO1,
DB00277,Theophylline,small molecule,approved,PARP1,
DB00277,Theophylline,small molecule,approved,RIC3,
DB00277,Theophylline,small molecule,approved,TTLL3,
DB00278,Argatroban,small molecule,approved|investigational,F2,inhibitor
DB00279,Liothyronine,small molecule,approved|vet_approved,THRA,agonist
DB00279,Liothyronine,small molecule,approved|vet_approved,THRB,agonist
DB00279,Liothyronine,small molecule,approved|vet_approved,PCNA,antagonist
DB00280,Disopyramide,small molecule,approved,SCN5A,inhibitor
DB00280,Disopyramide,small molecule,approved,CHRM1,antagonist
DB00280,Disopyramide,small molecule,approved,CHRM2,antagonist
DB00280,Disopyramide,small molecule,approved,CHRM3,antagonist
DB00280,Disopyramide,small molecule,approved,KCND2,inhibitor
DB00280,Disopyramide,small molecule,approved,KCND3,inhibitor
DB00280,Disopyramide,small molecule,approved,KCNH2,inhibitor
DB00280,Disopyramide,small molecule,approved,ORM2,
DB00281,Lidocaine,small molecule,approved|vet_approved,SCN10A,inhibitor
DB00281,Lidocaine,small molecule,approved|vet_approved,SCN9A,inhibitor
DB00281,Lidocaine,small molecule,approved|vet_approved,SCN5A,inhibitor
DB00281,Lidocaine,small molecule,approved|vet_approved,EGFR,antagonist
DB00281,Lidocaine,small molecule,approved|vet_approved,SCN4A,
DB00281,Lidocaine,small molecule,approved|vet_approved,ORM1,
DB00281,Lidocaine,small molecule,approved|vet_approved,ORM2,
DB00282,Pamidronic acid,small molecule,approved,FDPS,inhibitor
DB00282,Pamidronic acid,small molecule,approved,GGPS1,inhibitor
DB00282,Pamidronic acid,small molecule,approved,CASP3,activator
DB00282,Pamidronic acid,small molecule,approved,CASP9,activator
DB00283,Clemastine,small molecule,approved|investigational,HRH1,antagonist
DB00284,Acarbose,small molecule,approved|investigational,MGAM,inhibitor
DB00284,Acarbose,small molecule,approved|investigational,SI,inhibitor
DB00284,Acarbose,small molecule,approved|investigational,AMY2A,inhibitor
DB00284,Acarbose,small molecule,approved|investigational,GAA,inhibitor
DB00285,Venlafaxine,small molecule,approved,SLC6A4,inhibitor
DB00285,Venlafaxine,small molecule,approved,SLC6A2,inhibitor
DB00285,Venlafaxine,small molecule,approved,SLC6A3,inhibitor
DB00286,Conjugated estrogens,small molecule,approved,ESR2,agonist
DB00286,Conjugated estrogens,small molecule,approved,ESR1,agonist
DB00287,Travoprost,small molecule,approved,PTGFR,agonist
DB00288,Amcinonide,small molecule,approved,NR3C1,agonist
DB00288,Amcinonide,small molecule,approved,ANXA1,agonist
DB00289,Atomoxetine,small molecule,approved,SLC6A2,inhibitor
DB00289,Atomoxetine,small molecule,approved,SLC6A4,binder
DB00289,Atomoxetine,small molecule,approved,GRIN1,blocker
DB00289,Atomoxetine,small molecule,approved,KCNJ3,inhibitor
DB00289,Atomoxetine,small molecule,approved,OPRK1,partial agonist
DB00290,Bleomycin,small molecule,approved|investigational,LIG1,inhibitor
DB00290,Bleomycin,small molecule,approved|investigational,LIG3,inhibitor
DB00292,Etomidate,small molecule,approved,GABRA1,agonist
DB00292,Etomidate,small molecule,approved,ADRA2B,agonist
DB00292,Etomidate,small molecule,approved,GABRA1,positive allosteric modulator
DB00293,Raltitrexed,small molecule,approved|investigational,TYMS,inhibitor
DB00293,Raltitrexed,small molecule,approved|investigational,FPGS,antagonist
DB00294,Etonogestrel,small molecule,approved|investigational,PGR,agonist
DB00295,Morphine,small molecule,approved|investigational,OPRM1,agonist
DB00295,Morphine,small molecule,approved|investigational,OPRM1,regulator
